APN,Property Address,Owner Name,Mailing Address,Owner Occupied Yes/No,Tax Years Delinquent,Taxes Owed,Auction Status,Sale Date,Assessed Value,Recorder Docs Found,Probate Signal,Deceased Signal,Court Signal,LLC Status,Lien/Judgment Signal,Vacancy Signal,Motivation Score,Target Class,Best Strategy,Next Action,Source URLs,Verification Status,Notes
059-09-301-030,UNVERIFIED - check Clark County Assessor,HAYDENFARLAND L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$3,706.80 (FY2023-2024; taxes $2,031.52 + pen/int $1,545.28 + cost $130.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=059-09-301-030; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=059-09-301-030; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (6 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
059-09-301-031,UNVERIFIED - check Clark County Assessor,HAYDENFARLAND L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$3,706.80 (FY2023-2024; taxes $2,031.52 + pen/int $1,545.28 + cost $130.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=059-09-301-031; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=059-09-301-031; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (6 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
162-20-213-226,UNVERIFIED - check Clark County Assessor,J G S M REAL ESTATE CORP,UNVERIFIED,UNVERIFIED,Current year or less (FY2023-2024),"$3,386.90 (FY2023-2024; taxes $3,154.12 + pen/int $220.78 + cost $12.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=162-20-213-226; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=162-20-213-226; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
162-16-115-520,UNVERIFIED - check Clark County Assessor,MAUDRI REAL ESTATE L L C,UNVERIFIED,UNVERIFIED,1-2 years (estimated),"$2,843.65 (FY2023-2024; taxes $2,462.13 + pen/int $369.52 + cost $12.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=162-16-115-520; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=162-16-115-520; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
177-17-510-089,UNVERIFIED - check Clark County Assessor,SPECTRA REAL ESTATE INVESTMENT L L C,UNVERIFIED,UNVERIFIED,1-2 years (estimated),"$2,709.42 (FY2023-2024; taxes $2,345.41 + pen/int $352.01 + cost $12.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=177-17-510-089; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=177-17-510-089; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
162-15-810-011,UNVERIFIED - check Clark County Assessor,LITEX-COMMERCE INC,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$2,678.07 (FY2023-2024; taxes $2,025.18 + pen/int $585.89 + cost $67.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=162-15-810-011; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=162-15-810-011; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (3 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
164-31-501-001,UNVERIFIED - check Clark County Assessor,GYPSUM RESOURCES L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$2,513.17 (FY2023-2024; taxes $1,944.28 + pen/int $547.89 + cost $21.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=164-31-501-001; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=164-31-501-001; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (8 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
138-03-814-031,UNVERIFIED - check Clark County Assessor,M J REAL ESTATE INVESTMENTS L L C,UNVERIFIED,UNVERIFIED,1-2 years (estimated),"$2,368.69 (FY2023-2024; taxes $1,910.24 + pen/int $437.45 + cost $21.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=138-03-814-031; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=138-03-814-031; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
138-13-710-054,UNVERIFIED - check Clark County Assessor,A S M J ACQUISITIONS L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$2,256.46 (FY2023-2024; taxes $1,420.10 + pen/int $741.36 + cost $95.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=138-13-710-054; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=138-13-710-054; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (3 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
138-13-710-055,UNVERIFIED - check Clark County Assessor,A S M J ACQUISITIONS L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$2,243.46 (FY2023-2024; taxes $1,420.10 + pen/int $741.36 + cost $82.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=138-13-710-055; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=138-13-710-055; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (3 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
138-13-710-056,UNVERIFIED - check Clark County Assessor,A S M J ACQUISITIONS L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$2,243.46 (FY2023-2024; taxes $1,420.10 + pen/int $741.36 + cost $82.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=138-13-710-056; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=138-13-710-056; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (3 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
162-23-410-093,UNVERIFIED - check Clark County Assessor,BLACKACRE PROPERTIES L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$1,838.87 (FY2023-2024; taxes $1,383.78 + pen/int $395.09 + cost $60.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=162-23-410-093; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=162-23-410-093; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (2 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
177-20-810-018,UNVERIFIED - check Clark County Assessor,RED POT REAL ESTATE L L C,UNVERIFIED,UNVERIFIED,1-2 years (estimated),"$1,830.45 (FY2023-2024; taxes $1,581.06 + pen/int $237.39 + cost $12.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=177-20-810-018; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=177-20-810-018; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
163-33-612-013,UNVERIFIED - check Clark County Assessor,K M REAL ESTATE L L C,UNVERIFIED,UNVERIFIED,Current year or less (FY2023-2024),"$1,696.16 (FY2023-2024; taxes $1,573.98 + pen/int $110.18 + cost $12.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=163-33-612-013; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=163-33-612-013; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
177-12-410-092,UNVERIFIED - check Clark County Assessor,VEGAS VALLEY REAL ESTATE L L C,UNVERIFIED,UNVERIFIED,1-2 years (estimated),"$1,689.10 (FY2023-2024; taxes $1,357.84 + pen/int $310.26 + cost $21.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=177-12-410-092; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=177-12-410-092; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
162-07-512-009,UNVERIFIED - check Clark County Assessor,HERBS & RYE INC,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$1,470.17 (FY2023-2024; taxes $1,096.81 + pen/int $313.36 + cost $60.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=162-07-512-009; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=162-07-512-009; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (2 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
163-05-813-048,UNVERIFIED - check Clark County Assessor,LEAD REAL ESTATE INC,UNVERIFIED,UNVERIFIED,Current year or less (FY2023-2024),"$1,456.35 (FY2023-2024; taxes $1,374.51 + pen/int $69.84 + cost $12.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=163-05-813-048; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=163-05-813-048; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
139-32-405-020,UNVERIFIED - check Clark County Assessor,CALDERON FAMILY REAL ESTATE L L C,UNVERIFIED,UNVERIFIED,Current year or less (FY2023-2024),"$1,375.91 (FY2023-2024; taxes $1,311.45 + pen/int $52.46 + cost $12.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=139-32-405-020; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=139-32-405-020; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
161-19-316-012,UNVERIFIED - check Clark County Assessor,INSIGHTFUL READ ESTATE INVESTMENT L L C,UNVERIFIED,UNVERIFIED,Current year or less (FY2023-2024),"$1,339.24 (FY2023-2024; taxes $1,240.41 + pen/int $86.83 + cost $12.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=161-19-316-012; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=161-19-316-012; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
202-25-101-006,UNVERIFIED - check Clark County Assessor,SKY RANCH HOLDINGS L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$1,235.11 (FY2023-2024; taxes $911.43 + pen/int $259.68 + cost $64.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=202-25-101-006; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=202-25-101-006; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (16 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
162-03-213-022,UNVERIFIED - check Clark County Assessor,INSIGHTFUL REAL ESTATE INVESTMENT L L C,UNVERIFIED,UNVERIFIED,Current year or less (FY2023-2024),"$1,112.69 (FY2023-2024; taxes $1,028.68 + pen/int $72.01 + cost $12.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=162-03-213-022; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=162-03-213-022; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
124-30-814-039,UNVERIFIED - check Clark County Assessor,S P N ESTATES L L C,UNVERIFIED,UNVERIFIED,Current year or less (FY2023-2024),$948.52 (FY2023-2024; taxes $900.50 + pen/int $36.02 + cost $12.00),Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=124-30-814-039; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=124-30-814-039; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
